setup...ptcl num 
dens 0.173232 0.173232
dens 0.172053 0.172053
dens 0.17478 0.17478
dens 0.175368 0.175368
dens 0.173239 0.173239
dens 0.173847 0.173847
dens 0.173948 0.173948
dens 0.171765 0.171765
dens 0.17636 0.17636
dens 0.173329 0.173329
dens 0.170023 0.170023
dens 0.170652 0.170652
dens 0.174112 0.174112
dens 0.169835 0.169835
dens 0.171122 0.171122
dens 0.173652 0.173652
dens 0.173357 0.173357
dens 0.17283 0.17283
dens 0.176295 0.176295
dens 0.173776 0.173776
dens 0.172967 0.172967
dens 0.174917 0.174917
dens 0.169737 0.169737
dens 0.171772 0.171772
dens 0.172273 0.172273
dens 0.173796 0.173796
dens 0.17672 0.17672
dens 0.170501 0.170501
dens 0.173699 0.173699
dens 0.172453 0.172453
dens 0.178882 0.178882
dens 0.173405 0.173405
dens 0.177139 0.177139
dens 0.173887 0.173887
dens 0.173859 0.173859
dens 0.170782 0.170782
dens 0.170078 0.170078
dens 0.178108 0.178108
dens 0.171895 0.171895
dens 0.17558 0.17558
dens 0.173117 0.173117
dens 0.170902 0.170902
dens 0.173125 0.173125
dens 0.173191 0.173191
dens 0.170846 0.170846
dens 0.173181 0.173181
dens 0.173558 0.173558
dens 0.172434 0.172434
dens 0.174532 0.174532
dens 0.174074 0.174074
dens 0.175024 0.175024
dens 0.171211 0.171211
dens 0.173915 0.173915
dens 0.171531 0.171531
dens 0.171606 0.171606
dens 0.171349 0.171349
dens 0.171003 0.171003
dens 0.170878 0.170878
dens 0.171271 0.171271
dens 0.177322 0.177322
dens 0.174019 0.174019
dens 0.173556 0.173556
dens 0.174757 0.174757
dens 0.175911 0.175911
dens 0.172969 0.172969
dens 0.173495 0.173495
dens 0.172707 0.172707
dens 0.174773 0.174773
dens 0.17524 0.17524
dens 0.169897 0.169897
dens 0.172131 0.172131
dens 0.173781 0.173781
dens 0.174137 0.174137
dens 0.173459 0.173459
dens 0.174055 0.174055
dens 0.172113 0.172113
dens 0.175122 0.175122
dens 0.172211 0.172211
dens 0.17103 0.17103
dens 0.170066 0.170066
dens 0.171848 0.171848
dens 0.174371 0.174371
dens 0.1764 0.1764
dens 0.174357 0.174357
dens 0.170925 0.170925
dens 0.173238 0.173238
dens 0.174773 0.174773
dens 0.174052 0.174052
dens 0.171832 0.171832
dens 0.175125 0.175125
dens 0.17336 0.17336
dens 0.171558 0.171558
dens 0.172855 0.172855
dens 0.175759 0.175759
dens 0.176685 0.176685
dens 0.174946 0.174946
dens 0.172185 0.172185
dens 0.175153 0.175153
dens 0.173511 0.173511
dens 0.174882 0.174882
dens 0.173925 0.173925
dens 0.174428 0.174428
dens 0.173015 0.173015
dens 0.174432 0.174432
dens 0.178595 0.178595
dens 0.173948 0.173948
dens 0.170356 0.170356
dens 0.17473 0.17473
dens 0.180804 0.180804
dens 0.171234 0.171234
dens 0.172871 0.172871
dens 0.170774 0.170774
dens 0.171854 0.171854
dens 0.173924 0.173924
dens 0.179075 0.179075
dens 0.170624 0.170624
dens 0.172938 0.172938
dens 0.179874 0.179874
dens 0.17721 0.17721
dens 0.176612 0.176612
dens 0.174373 0.174373
dens 0.173088 0.173088
dens 0.174737 0.174737
dens 0.174307 0.174307
dens 0.172841 0.172841
dens 0.171771 0.171771
dens 0.179132 0.179132
dens 0.177082 0.177082
dens 0.1718 0.1718
dens 0.177107 0.177107
dens 0.174206 0.174206
dens 0.174926 0.174926
dens 0.175555 0.175555
dens 0.175739 0.175739
dens 0.173632 0.173632
dens 0.172059 0.172059
dens 0.1731 0.1731
dens 0.175986 0.175986
dens 0.171261 0.171261
dens 0.176589 0.176589
dens 0.173451 0.173451
dens 0.177364 0.177364
dens 0.17477 0.17477
dens 0.174507 0.174507
dens 0.175447 0.175447
dens 0.175268 0.175268
dens 0.173838 0.173838
dens 0.178549 0.178549
dens 0.174523 0.174523
dens 0.173506 0.173506
dens 0.176781 0.176781
dens 0.174475 0.174475
dens 0.17518 0.17518
dens 0.174997 0.174997
dens 0.175389 0.175389
dens 0.174741 0.174741
dens 0.174672 0.174672
dens 0.173821 0.173821
dens 0.174351 0.174351
dens 0.173731 0.173731
dens 0.171733 0.171733
dens 0.174191 0.174191
dens 0.17627 0.17627
dens 0.178987 0.178987
dens 0.17162 0.17162
dens 0.177846 0.177846
dens 0.175778 0.175778
dens 0.172533 0.172533
dens 0.175125 0.175125
dens 0.176513 0.176513
dens 0.175718 0.175718
dens 0.174363 0.174363
dens 0.174824 0.174824
dens 0.174821 0.174821
dens 0.175352 0.175352
dens 0.179239 0.179239
dens 0.174691 0.174691
dens 0.174438 0.174438
dens 0.176072 0.176072
dens 0.17311 0.17311
dens 0.176096 0.176096
dens 0.174891 0.174891
dens 0.175882 0.175882
dens 0.172156 0.172156
dens 0.170522 0.170522
dens 0.175037 0.175037
dens 0.173246 0.173246
dens 0.173372 0.173372
dens 0.171683 0.171683
dens 0.173096 0.173096
dens 0.173564 0.173564
dens 0.174452 0.174452
dens 0.174501 0.174501
dens 0.175443 0.175443
dens 0.176574 0.176574
dens 0.174627 0.174627
dens 0.178953 0.178953
dens 0.175688 0.175688
dens 0.177458 0.177458
dens 0.17508 0.17508
dens 0.173669 0.173669
dens 0.173579 0.173579
dens 0.177069 0.177069
dens 0.174386 0.174386
dens 0.175351 0.175351
dens 0.176643 0.176643
dens 0.176637 0.176637
dens 0.173477 0.173477
dens 0.176442 0.176442
dens 0.178877 0.178877
dens 0.174616 0.174616
dens 0.172773 0.172773
dens 0.178797 0.178797
dens 0.179519 0.179519
dens 0.172668 0.172668
dens 0.17657 0.17657
dens 0.174436 0.174436
dens 0.174734 0.174734
dens 0.175523 0.175523
dens 0.171645 0.171645
dens 0.175627 0.175627
dens 0.174499 0.174499
dens 0.173625 0.173625
dens 0.17785 0.17785
dens 0.174132 0.174132
dens 0.176601 0.176601
dens 0.179447 0.179447
dens 0.173969 0.173969
dens 0.175575 0.175575
dens 0.179276 0.179276
dens 0.179198 0.179198
dens 0.176698 0.176698
dens 0.174238 0.174238
dens 0.175252 0.175252
dens 0.173668 0.173668
dens 0.175905 0.175905
dens 0.174688 0.174688
dens 0.175698 0.175698
dens 0.17849 0.17849
dens 0.175041 0.175041
dens 0.176135 0.176135
dens 0.173329 0.173329
dens 0.178754 0.178754
dens 0.175359 0.175359
dens 0.180808 0.180808
dens 0.176485 0.176485
dens 0.173821 0.173821
dens 0.17323 0.17323
dens 0.173499 0.173499
dens 0.17509 0.17509
dens 0.174748 0.174748
dens 0.176706 0.176706
dens 0.178071 0.178071
dens 0.176704 0.176704
dens 0.175415 0.175415
dens 0.175467 0.175467
dens 0.174401 0.174401
dens 0.175571 0.175571
dens 0.177335 0.177335
dens 0.174395 0.174395
dens 0.17586 0.17586
dens 0.176425 0.176425
dens 0.176383 0.176383
dens 0.178302 0.178302
dens 0.177809 0.177809
dens 0.177749 0.177749
dens 0.17486 0.17486
dens 0.176549 0.176549
dens 0.17481 0.17481
dens 0.179738 0.179738
dens 0.177746 0.177746
dens 0.174234 0.174234
dens 0.180124 0.180124
dens 0.177727 0.177727
dens 0.174041 0.174041
dens 0.175424 0.175424
dens 0.176378 0.176378
dens 0.175712 0.175712
dens 0.173389 0.173389
dens 0.176094 0.176094
dens 0.17675 0.17675
dens 0.173335 0.173335
dens 0.17289 0.17289
dens 0.177048 0.177048
dens 0.177388 0.177388
dens 0.174471 0.174471
dens 0.176646 0.176646
dens 0.174793 0.174793
dens 0.173438 0.173438
dens 0.17504 0.17504
dens 0.17528 0.17528
dens 0.17581 0.17581
dens 0.176133 0.176133
dens 0.176652 0.176652
dens 0.176719 0.176719
dens 0.17607 0.17607
dens 0.176993 0.176993
dens 0.177742 0.177742
dens 0.178464 0.178464
dens 0.176093 0.176093
dens 0.179369 0.179369
dens 0.177133 0.177133
dens 0.17705 0.17705
dens 0.174995 0.174995
dens 0.175688 0.175688
dens 0.177219 0.177219
dens 0.176463 0.176463
dens 0.178922 0.178922
dens 0.176724 0.176724
dens 0.178404 0.178404
dens 0.178864 0.178864
dens 0.17349 0.17349
dens 0.178127 0.178127
dens 0.17496 0.17496
dens 0.174969 0.174969
dens 0.178755 0.178755
dens 0.179218 0.179218
dens 0.176849 0.176849
dens 0.17697 0.17697
dens 0.177438 0.177438
dens 0.182036 0.182036
dens 0.175139 0.175139
dens 0.178101 0.178101
dens 0.174974 0.174974
dens 0.173947 0.173947
dens 0.176098 0.176098
dens 0.177542 0.177542
dens 0.172578 0.172578
dens 0.176161 0.176161
dens 0.177191 0.177191
dens 0.175205 0.175205
dens 0.175531 0.175531
dens 0.178333 0.178333
dens 0.176693 0.176693
dens 0.179171 0.179171
dens 0.17571 0.17571
dens 0.17633 0.17633
dens 0.179323 0.179323
dens 0.177719 0.177719
dens 0.174896 0.174896
dens 0.17515 0.17515
dens 0.179129 0.179129
dens 0.17606 0.17606
dens 0.176325 0.176325
dens 0.175627 0.175627
dens 0.176954 0.176954
dens 0.174894 0.174894
dens 0.180068 0.180068
dens 0.1788 0.1788
dens 0.178317 0.178317
dens 0.177663 0.177663
dens 0.180348 0.180348
dens 0.178061 0.178061
dens 0.179333 0.179333
dens 0.174884 0.174884
dens 0.179469 0.179469
dens 0.179362 0.179362
dens 0.177374 0.177374
dens 0.176709 0.176709
dens 0.175507 0.175507
dens 0.176408 0.176408
dens 0.175781 0.175781
dens 0.179584 0.179584
dens 0.180651 0.180651
dens 0.176845 0.176845
dens 0.176892 0.176892
dens 0.17761 0.17761
dens 0.180697 0.180697
dens 0.172612 0.172612
dens 0.177813 0.177813
dens 0.182902 0.182902
dens 0.177998 0.177998
dens 0.178269 0.178269
dens 0.177467 0.177467
dens 0.171755 0.171755
dens 0.181289 0.181289
dens 0.1788 0.1788
dens 0.180916 0.180916
dens 0.179191 0.179191
dens 0.17775 0.17775
dens 0.177109 0.177109
dens 0.176658 0.176658
dens 0.177066 0.177066
dens 0.178647 0.178647
dens 0.175223 0.175223
dens 0.177814 0.177814
dens 0.179716 0.179716
dens 0.180164 0.180164
dens 0.178445 0.178445
dens 0.175239 0.175239
dens 0.176813 0.176813
dens 0.177163 0.177163
dens 0.176593 0.176593
dens 0.178151 0.178151
dens 0.178671 0.178671
dens 0.176477 0.176477
dens 0.176298 0.176298
dens 0.178481 0.178481
dens 0.17719 0.17719
dens 0.17407 0.17407
dens 0.179912 0.179912
dens 0.180497 0.180497
dens 0.179411 0.179411
dens 0.177852 0.177852
dens 0.177332 0.177332
dens 0.176096 0.176096
dens 0.179506 0.179506
dens 0.179365 0.179365
dens 0.179532 0.179532
dens 0.178331 0.178331
dens 0.173866 0.173866
dens 0.178655 0.178655
dens 0.177441 0.177441
dens 0.180829 0.180829
dens 0.182072 0.182072
dens 0.174253 0.174253
dens 0.179717 0.179717
dens 0.177438 0.177438
dens 0.179445 0.179445
dens 0.176942 0.176942
dens 0.177968 0.177968
dens 0.178431 0.178431
dens 0.177893 0.177893
dens 0.178457 0.178457
dens 0.176315 0.176315
dens 0.180672 0.180672
dens 0.177141 0.177141
dens 0.178162 0.178162
dens 0.178192 0.178192
dens 0.177174 0.177174
dens 0.17831 0.17831
dens 0.179141 0.179141
dens 0.17897 0.17897
dens 0.176223 0.176223
dens 0.178234 0.178234
dens 0.178434 0.178434
dens 0.17708 0.17708
dens 0.174309 0.174309
dens 0.178697 0.178697
dens 0.181211 0.181211
dens 0.180813 0.180813
dens 0.178521 0.178521
dens 0.180245 0.180245
dens 0.173372 0.173372
dens 0.175062 0.175062
dens 0.17477 0.17477
dens 0.177331 0.177331
dens 0.17887 0.17887
dens 0.17563 0.17563
dens 0.176193 0.176193
dens 0.178002 0.178002
dens 0.177011 0.177011
dens 0.181945 0.181945
dens 0.179048 0.179048
dens 0.177352 0.177352
dens 0.180747 0.180747
dens 0.180873 0.180873
dens 0.17687 0.17687
dens 0.181097 0.181097
dens 0.179601 0.179601
dens 0.176864 0.176864
dens 0.179958 0.179958
dens 0.179564 0.179564
dens 0.182509 0.182509
dens 0.184842 0.184842
dens 0.177798 0.177798
dens 0.176949 0.176949
dens 0.182761 0.182761
dens 0.177085 0.177085
dens 0.179763 0.179763
dens 0.177215 0.177215
dens 0.180612 0.180612
dens 0.17585 0.17585
dens 0.183328 0.183328
dens 0.177988 0.177988
dens 0.17995 0.17995
dens 0.17467 0.17467
dens 0.175631 0.175631
dens 0.177402 0.177402
dens 0.178309 0.178309
dens 0.179908 0.179908
dens 0.181276 0.181276
dens 0.179789 0.179789
dens 0.179543 0.179543
dens 0.178593 0.178593
dens 0.179388 0.179388
dens 0.181132 0.181132
dens 0.180445 0.180445
dens 0.174204 0.174204
dens 0.180434 0.180434
dens 0.17849 0.17849
dens 0.179086 0.179086
dens 0.181695 0.181695
dens 0.176312 0.176312
dens 0.178472 0.178472
dens 0.178797 0.178797
dens 0.17989 0.17989
dens 0.181316 0.181316
dens 0.181815 0.181815
dens 0.178156 0.178156
dens 0.180393 0.180393
dens 0.179756 0.179756
dens 0.178734 0.178734
dens 0.180289 0.180289
dens 0.179959 0.179959
dens 0.176883 0.176883
dens 0.177807 0.177807
dens 0.178336 0.178336
dens 0.179284 0.179284
dens 0.180348 0.180348
dens 0.177646 0.177646
dens 0.177828 0.177828
dens 0.181245 0.181245
dens 0.180175 0.180175
dens 0.181988 0.181988
dens 0.17779 0.17779
dens 0.179483 0.179483
dens 0.18081 0.18081
dens 0.183641 0.183641
dens 0.180909 0.180909
dens 0.18258 0.18258
dens 0.177203 0.177203
dens 0.177337 0.177337
dens 0.186104 0.186104
dens 0.179312 0.179312
dens 0.182612 0.182612
dens 0.181655 0.181655
dens 0.178823 0.178823
dens 0.181696 0.181696
dens 0.176849 0.176849
dens 0.180318 0.180318
dens 0.176462 0.176462
dens 0.175209 0.175209
dens 0.179352 0.179352
dens 0.179449 0.179449
dens 0.178446 0.178446
dens 0.179993 0.179993
dens 0.180012 0.180012
dens 0.178206 0.178206
dens 0.179266 0.179266
dens 0.17597 0.17597
dens 0.184746 0.184746
dens 0.185347 0.185347
dens 0.179886 0.179886
dens 0.182384 0.182384
dens 0.178405 0.178405
dens 0.183416 0.183416
dens 0.179049 0.179049
dens 0.178495 0.178495
dens 0.182645 0.182645
dens 0.181266 0.181266
dens 0.181468 0.181468
dens 0.180505 0.180505
dens 0.177744 0.177744
dens 0.179602 0.179602
dens 0.181459 0.181459
dens 0.18266 0.18266
dens 0.18009 0.18009
dens 0.182267 0.182267
dens 0.185274 0.185274
dens 0.177941 0.177941
dens 0.182876 0.182876
dens 0.17644 0.17644
dens 0.182993 0.182993
dens 0.17984 0.17984
dens 0.179004 0.179004
dens 0.181197 0.181197
dens 0.178449 0.178449
dens 0.183837 0.183837
dens 0.180449 0.180449
dens 0.182047 0.182047
dens 0.178461 0.178461
dens 0.180541 0.180541
dens 0.180015 0.180015
dens 0.178148 0.178148
dens 0.17855 0.17855
dens 0.181606 0.181606
dens 0.179808 0.179808
dens 0.177169 0.177169
dens 0.187058 0.187058
dens 0.181286 0.181286
dens 0.180273 0.180273
dens 0.176957 0.176957
dens 0.180991 0.180991
dens 0.178687 0.178687
dens 0.18282 0.18282
dens 0.178691 0.178691
dens 0.181641 0.181641
dens 0.186005 0.186005
dens 0.179842 0.179842
dens 0.179672 0.179672
dens 0.179298 0.179298
dens 0.175363 0.175363
dens 0.177818 0.177818
dens 0.183807 0.183807
dens 0.17876 0.17876
dens 0.184997 0.184997
dens 0.176571 0.176571
dens 0.180557 0.180557
dens 0.178378 0.178378
dens 0.182036 0.182036
dens 0.181368 0.181368
dens 0.180923 0.180923
dens 0.179483 0.179483
dens 0.182143 0.182143
dens 0.180306 0.180306
dens 0.180586 0.180586
dens 0.181668 0.181668
dens 0.180042 0.180042
dens 0.181502 0.181502
dens 0.182034 0.182034
dens 0.177707 0.177707
dens 0.17962 0.17962
dens 0.185964 0.185964
dens 0.181131 0.181131
dens 0.179111 0.179111
dens 0.184327 0.184327
dens 0.181417 0.181417
dens 0.179307 0.179307
dens 0.180025 0.180025
dens 0.178916 0.178916
dens 0.180306 0.180306
dens 0.177931 0.177931
dens 0.179008 0.179008
dens 0.179757 0.179757
dens 0.1858 0.1858
dens 0.182246 0.182246
dens 0.180892 0.180892
dens 0.179221 0.179221
dens 0.180676 0.180676
dens 0.185294 0.185294
dens 0.179533 0.179533
dens 0.176721 0.176721
dens 0.18068 0.18068
dens 0.183013 0.183013
dens 0.181375 0.181375
dens 0.17995 0.17995
dens 0.178631 0.178631
dens 0.184399 0.184399
dens 0.176366 0.176366
dens 0.182825 0.182825
dens 0.184869 0.184869
dens 0.186091 0.186091
dens 0.179894 0.179894
dens 0.17924 0.17924
dens 0.184533 0.184533
dens 0.180778 0.180778
dens 0.183891 0.183891
dens 0.183336 0.183336
dens 0.180487 0.180487
dens 0.18161 0.18161
dens 0.177473 0.177473
dens 0.183012 0.183012
dens 0.184067 0.184067
dens 0.179756 0.179756
dens 0.181313 0.181313
dens 0.179914 0.179914
dens 0.181322 0.181322
dens 0.181504 0.181504
dens 0.181455 0.181455
dens 0.178156 0.178156
dens 0.179405 0.179405
dens 0.178561 0.178561
dens 0.182464 0.182464
dens 0.184336 0.184336
dens 0.181159 0.181159
dens 0.177503 0.177503
dens 0.182847 0.182847
dens 0.1785 0.1785
dens 0.182127 0.182127
dens 0.182701 0.182701
dens 0.186219 0.186219
dens 0.178906 0.178906
dens 0.180532 0.180532
dens 0.187008 0.187008
dens 0.181364 0.181364
dens 0.179855 0.179855
dens 0.178149 0.178149
dens 0.182396 0.182396
dens 0.181406 0.181406
dens 0.183358 0.183358
dens 0.179283 0.179283
dens 0.181572 0.181572
dens 0.177419 0.177419
dens 0.185243 0.185243
dens 0.181886 0.181886
dens 0.182843 0.182843
dens 0.187386 0.187386
dens 0.185704 0.185704
dens 0.182335 0.182335
dens 0.185075 0.185075
dens 0.182216 0.182216
dens 0.177416 0.177416
dens 0.179651 0.179651
dens 0.180693 0.180693
dens 0.182464 0.182464
dens 0.180521 0.180521
dens 0.182627 0.182627
dens 0.179761 0.179761
dens 0.183719 0.183719
dens 0.182271 0.182271
dens 0.180678 0.180678
dens 0.181429 0.181429
dens 0.18066 0.18066
dens 0.180295 0.180295
dens 0.183313 0.183313
dens 0.180069 0.180069
dens 0.186203 0.186203
dens 0.184282 0.184282
dens 0.186054 0.186054
dens 0.178822 0.178822
dens 0.183187 0.183187
dens 0.181283 0.181283
dens 0.179765 0.179765
dens 0.183966 0.183966
dens 0.180399 0.180399
dens 0.185944 0.185944
dens 0.179979 0.179979
dens 0.184791 0.184791
dens 0.179592 0.179592
dens 0.180271 0.180271
dens 0.178855 0.178855
dens 0.183049 0.183049
dens 0.181214 0.181214
dens 0.180669 0.180669
dens 0.180303 0.180303
dens 0.183917 0.183917
dens 0.179281 0.179281
dens 0.18309 0.18309
dens 0.176811 0.176811
dens 0.185962 0.185962
dens 0.18051 0.18051
dens 0.181295 0.181295
dens 0.187385 0.187385
dens 0.184751 0.184751
dens 0.183151 0.183151
dens 0.183512 0.183512
dens 0.178445 0.178445
dens 0.18115 0.18115
dens 0.18135 0.18135
dens 0.183467 0.183467
dens 0.180523 0.180523
dens 0.181219 0.181219
dens 0.18594 0.18594
dens 0.181476 0.181476
dens 0.186787 0.186787
dens 0.181721 0.181721
dens 0.186209 0.186209
dens 0.179341 0.179341
dens 0.179639 0.179639
dens 0.18107 0.18107
dens 0.181748 0.181748
dens 0.186368 0.186368
dens 0.185673 0.185673
dens 0.182869 0.182869
dens 0.182859 0.182859
dens 0.182389 0.182389
dens 0.184749 0.184749
dens 0.183234 0.183234
dens 0.179325 0.179325
dens 0.18059 0.18059
dens 0.182182 0.182182
dens 0.185294 0.185294
dens 0.181634 0.181634
dens 0.180948 0.180948
dens 0.183407 0.183407
dens 0.183622 0.183622
dens 0.185546 0.185546
dens 0.182701 0.182701
dens 0.182166 0.182166
dens 0.184255 0.184255
dens 0.184396 0.184396
dens 0.183088 0.183088
dens 0.182106 0.182106
dens 0.178926 0.178926
dens 0.186767 0.186767
dens 0.183029 0.183029
dens 0.181429 0.181429
dens 0.180226 0.180226
dens 0.177281 0.177281
dens 0.185195 0.185195
dens 0.182241 0.182241
dens 0.181917 0.181917
dens 0.183943 0.183943
dens 0.184186 0.184186
dens 0.184699 0.184699
dens 0.18354 0.18354
dens 0.185003 0.185003
dens 0.178792 0.178792
dens 0.181971 0.181971
dens 0.183481 0.183481
dens 0.186688 0.186688
dens 0.186339 0.186339
dens 0.1796 0.1796
dens 0.183956 0.183956
dens 0.181518 0.181518
dens 0.184688 0.184688
dens 0.183884 0.183884
dens 0.183878 0.183878
dens 0.181487 0.181487
dens 0.182715 0.182715
dens 0.182964 0.182964
dens 0.181377 0.181377
dens 0.182491 0.182491
dens 0.183241 0.183241
dens 0.188207 0.188207
dens 0.180559 0.180559
dens 0.180796 0.180796
dens 0.179269 0.179269
dens 0.181904 0.181904
dens 0.184877 0.184877
dens 0.183754 0.183754
dens 0.183222 0.183222
dens 0.185138 0.185138
dens 0.183604 0.183604
dens 0.187251 0.187251
dens 0.187537 0.187537
dens 0.184719 0.184719
dens 0.180292 0.180292
dens 0.180565 0.180565
dens 0.183867 0.183867
dens 0.180551 0.180551
dens 0.187396 0.187396
dens 0.181352 0.181352
dens 0.1826 0.1826
dens 0.180603 0.180603
dens 0.182099 0.182099
dens 0.181077 0.181077
dens 0.183464 0.183464
dens 0.184895 0.184895
dens 0.179617 0.179617
dens 0.181923 0.181923
dens 0.183946 0.183946
dens 0.182809 0.182809
dens 0.182821 0.182821
dens 0.186803 0.186803
dens 0.184742 0.184742
dens 0.189547 0.189547
dens 0.181708 0.181708
dens 0.180708 0.180708
dens 0.189047 0.189047
dens 0.185809 0.185809
dens 0.18353 0.18353
dens 0.188095 0.188095
dens 0.185502 0.185502
dens 0.184912 0.184912
dens 0.183938 0.183938
dens 0.183502 0.183502
dens 0.186121 0.186121
dens 0.183055 0.183055
dens 0.189228 0.189228
dens 0.182797 0.182797
dens 0.185592 0.185592
dens 0.183474 0.183474
dens 0.185131 0.185131
dens 0.183065 0.183065
dens 0.182768 0.182768
dens 0.184798 0.184798
dens 0.185058 0.185058
dens 0.180925 0.180925
dens 0.182812 0.182812
dens 0.191366 0.191366
dens 0.183853 0.183853
dens 0.182918 0.182918
dens 0.187427 0.187427
dens 0.18186 0.18186
dens 0.181673 0.181673
dens 0.186461 0.186461
dens 0.181433 0.181433
dens 0.183271 0.183271
dens 0.184263 0.184263
dens 0.183564 0.183564
dens 0.184849 0.184849
dens 0.180887 0.180887
dens 0.182349 0.182349
dens 0.180271 0.180271
dens 0.189686 0.189686
dens 0.184499 0.184499
dens 0.181768 0.181768
dens 0.182282 0.182282
dens 0.179744 0.179744
dens 0.18875 0.18875
dens 0.181422 0.181422
dens 0.19153 0.19153
dens 0.185968 0.185968
dens 0.181239 0.181239
dens 0.179767 0.179767
dens 0.185249 0.185249
dens 0.184507 0.184507
dens 0.178798 0.178798
dens 0.185122 0.185122
dens 0.185344 0.185344
dens 0.188512 0.188512
dens 0.183223 0.183223
dens 0.184035 0.184035
dens 0.187243 0.187243
dens 0.185051 0.185051
dens 0.185927 0.185927
dens 0.188171 0.188171
dens 0.189552 0.189552
dens 0.186922 0.186922
dens 0.183153 0.183153
dens 0.180777 0.180777
